ClientID,Name,District,State,Client UID,id
ZW070704,Vugwi Rural Health Centre,Zvishavane,Midlands Province,52be4eb091074208a95f3879d7db3e70,client-233
ZW070703,Matenda Rural Health Centre,Zvishavane,Midlands Province,e9c166259a194ae09bd96ce47ad00433,client-234
ZW070702,Mandava Clinic,Zvishavane,Midlands Province,ae5291cdc66a40cfb44c23e2428b7c2f,client-235
ZW070701,Maketo Rural Health Centre,Zvishavane,Midlands Province,cc24cdd89d3b44e9a8483f9fd0a4b90c,client-236
ZW070698,Dorset Rural Health Centre,Shurugwi,Midlands Province,a6439791dbec42b3ac26a8f225c9d003,client-237
ZW070692,Pakame Clinic,Shurugwi,Midlands Province,d48e2a4a9c8b4fcb8c58820846e9d597,client-238
ZW070691,Hanke Clinic,Shurugwi,Midlands Province,79a03b8287774d84957ff45aced60f32,client-239
ZW080791,Jichidza Mission Clinic,Zaka,Masvingo,b19c74dd3af244a8b6e5c6719e0dcf8e,client-24
ZW070679,Quarry Gold Mine Clinic,Shurugwi,Midlands Province,5b28c2e4e0c84adf9e734e2e7afcd66a,client-240
ZW070647,Rockford Council Clinic,Shurugwi,Midlands Province,0a00eba9bdf04e71a0449865d2b7bdcf,client-241
ZW070646,Makusha Clinic,Shurugwi,Midlands Province,7c09402536974611955e47f9b0830f7c,client-242
ZW070645,Jobolinko Clinic,Shurugwi,Midlands Province,03c7a07f7f034cf58f67b94ee7e2097c,client-243
ZW070629,Tongogara Clinic,Shurugwi,Midlands Province,5307bdc295f3449a8990f58ef8990df2,client-244
ZW070627,Mazivisa Clinic,Shurugwi,Midlands Province,c9c8f923f81247f5bc9390470675fb4d,client-245
ZW070626,Gundura Clinic,Shurugwi,Midlands Province,488f939a88594dd8b29425d9937714cc,client-246
ZW070625,Banga Clinic,Shurugwi,Midlands Province,126b17ca29084836907c6ef80b63a521,client-247
ZW07060C,Chrome Mine Hospital,Shurugwi,Midlands Province,4f2eb7942f874f69b0eede93c4011dd8,client-248
ZW07060B,Zvamabande Rural Hospital,Shurugwi,Midlands Province,8ef8eb11dab04ef4b69f169175a35923,client-249
ZW080741,Mandhloro Clinic,Zaka,Masvingo,6b5033c4df7e476095912a4823101dc6,client-25
ZW07060A,Shurugwi District Hospital,Shurugwi,Midlands Province,e1b51dd7787749209bb659a2c02e4ef2,client-250
ZW070609,Svika Rural Health Centre,Shurugwi,Midlands Province,722d750c37d3433997cf4aa845a97d7c,client-251
ZW070608,Zvarota Rural Health Centre,Shurugwi,Midlands Province,e1c208f315504aa396083829f5e03413,client-252
ZW070607,Tana Rural Health Centre,Shurugwi,Midlands Province,5d8317a9fc3a44d294c1c1cd0c4805e6,client-253
ZW070606,Rusike Rural Health Centre,Shurugwi,Midlands Province,9d1e955453574bb2a1e22be87a47a9d4,client-254
ZW070605,Marishongwe Rural Health Centre,Shurugwi,Midlands Province,0fc9fdcd9a8c4f5b978cf28025f1f79d,client-255
ZW070602,Chironde Rural Health Centre,Shurugwi,Midlands Province,7d3e60b8436a43f6a4210a80b7b30eeb,client-256
ZW070601,Chikato Rural Health Centre,Shurugwi,Midlands Province,5ce359dfff334423b6fc1430247fbd0e,client-257
ZW070579,Buchwa Camp Clinic,Mberengwa,Midlands Province,80d77e3c74e54ec18c1647cb76bb9ece,client-258
ZW070578,Sandawana Clinic,Mberengwa,Midlands Province,f641a6d4c7a145f1845e1397c172230c,client-259
ZW080740,Mageza Clinic,Zaka,Masvingo,139f035aacf64192baa589602f7d5fcb,client-26
ZW070541,Vutsanana Clinic,Mberengwa,Midlands Province,92256076967341ddbf663dd3f13d3533,client-260
ZW070540,Chiedza Clinic,Mberengwa,Midlands Province,40bb0d9bc6374615be8b47fdb0b85955,client-261
ZW070539,Mposi Clinic,Mberengwa,Midlands Province,618e3310d907497eba68719a28f9795d,client-262
ZW070538,Mponjani Clinic,Mberengwa,Midlands Province,9dc418060a414320a91e055cb0734cb1,client-263
ZW070537,Svita Clinic,Mberengwa,Midlands Province,21ace1c79e9140b1ad52915abad9f597,client-264
ZW070536,Ngungumbane Clinic,Mberengwa,Midlands Province,793bd1cf067b48fb88997d7dfeb44da9,client-265
ZW070535,Ingezi Clinic,Mberengwa,Midlands Province,4531a0555a88435b8030ed813269811a,client-266
ZW070534,Negove Clinic,Mberengwa,Midlands Province,ceccdd9b052a49dab592773959223fa2,client-267
ZW070533,Mketi Clinic,Mberengwa,Midlands Province,7e4a33da6d294e14a98bd24b138411e7,client-268
ZW070532,Imbahuru Clinic,Mberengwa,Midlands Province,26ec3935cc22472bba16c3441f0f9e4a,client-269
ZW080739,Jerera Satellite Clinic,Zaka,Masvingo,ba361b7d9a29421cb6b5488dc989726f,client-27
ZW070531,Mazivofa Clinic,Mberengwa,Midlands Province,7eb05ec43ab745eb818de9503e80d0b0,client-270
ZW070530,Matedzi Clinic,Mberengwa,Midlands Province,8a3260533f8b49bcbff1fd40f4eb35ac,client-271
ZW070529,Makuwerere Clinic,Mberengwa,Midlands Province,ef6b64d864754eb6b0a0b4e5d3e56ba9,client-272
ZW070528,Chingezi Clinic,Mberengwa,Midlands Province,00fb198ec42a4776b4d45d03745d34c3,client-273
ZW070527,Chidembeko Clinic,Mberengwa,Midlands Province,7fdc039764f845ac9c36b9bd617044fc,client-274
ZW070526,Chabwira Clinic,Mberengwa,Midlands Province,453b02c6ec8947b0b52054f85bae95fc,client-275
ZW070525,Bonda Clinic,Mberengwa,Midlands Province,546b93d589a645de97adf4c32eab0bd1,client-276
ZW07050E,Musume Mission Hospital,Mberengwa,Midlands Province,5d99c2b91815433c9faa4daed7a63221,client-277
ZW07050D,Munene Mission Hospital,Mberengwa,Midlands Province,f6d633a8f69848d385b74860175bbdb6,client-278
ZW07050C,Masase Mission Hospital,Mberengwa,Midlands Province,ecbd911a1b5a4644aeb0a49316734ab9,client-279
ZW080738,Veza Clinic,Zaka,Masvingo,138f6aead7be46f0a41228373e0bfbb7,client-28
ZW07050B,Jeka Rural Hospital,Mberengwa,Midlands Province,66bfbde35d9646daaf44f11cecdacc63,client-280
ZW07050A,Mberengwa District Hospital,Mberengwa,Midlands Province,69d12cc8ad114ab4b3eae610310344b1,client-281
ZW070508,Kotokwe Rural Health Centre,Mberengwa,Midlands Province,4fb543c85f91429485459c119bab5ed3,client-282
ZW070507,Wanezi Rural Health Centre,Mberengwa,Midlands Province,4902964fa4b94ce58ab5dcd35eb38dca,client-283
ZW070506,Vurasha Rural Health Centre,Mberengwa,Midlands Province,d6780997210440678e97271bf9cc8930,client-284
ZW070505,Mwanezi Rural Health Centre,Mberengwa,Midlands Province,4b6eedb141094470abf59dbeb424e5c4,client-285
ZW070504,Murongwe Rural Health Centre,Mberengwa,Midlands Province,cd73e894829c416b97b37db69e86ee3e,client-286
ZW070503,Mavorovondo Rural Health Centre,Mberengwa,Midlands Province,727d5ef827a348fd9953019d8739934f,client-287
ZW070502,Mataga Rural Health Centre,Mberengwa,Midlands Province,7fecf06a345041b490daa2580333a3ea,client-288
ZW070501,Gwarawa Rural Health Centre,Mberengwa,Midlands Province,5002654444a04e879260ee1e1686b352,client-289
ZW080737,Siyawareva Clinic,Zaka,Masvingo,ade716468c224d8bb7b1827de8ec1d79,client-29
ZW070488,Gomora Clinic,Kwekwe,Midlands Province,f36d407c9f7c4136b865ceba118bb2d8,client-290
ZW070487,Kwekwe ZRP Camp Clinic,Kwekwe,Midlands Province,a2b0e9d4be9c4587817b62730cc73326,client-291
ZW070486,Al Davies Clinic,Kwekwe,Midlands Province,034408f4e5414db1955a5fee81e76f90,client-292
ZW070485,Munyati Clinic,Kwekwe,Midlands Province,4a4cad64ac034d028dea95fc67320669,client-293
ZW070484,Tiger Reef Clinic,Kwekwe,Midlands Province,7c24a91874b340c88aae17a65f8b708d,client-294
ZW070481,Gaika Clinic,Kwekwe,Midlands Province,464a28b16a1b4a55be4dc5af9e10ea4d,client-295
ZW070477,Jena Mines Clinic,Kwekwe,Midlands Province,73373bd9c02547dab5591eae26e96979,client-296
ZW070466,Sherwood Clinic,Kwekwe,Midlands Province,b219349cc9b548b5b4aedddfa941a031,client-297
ZW070465,Sebakwe Clinic,Kwekwe,Midlands Province,58bf16c093b246e4859061c7814b545c,client-298
ZW070464,Rutendo Clinic,Kwekwe,Midlands Province,01c53744a82247c6b305694b1181f2e5,client-299
ZW090B0B,Ingutsheni Central Hospitals,Bulawayo,Bulawayo,8fd1fb6540644ed89b8296fb52e27178,client-3
ZW080736,Nyakunhuwa Clinic,Zaka,Masvingo,ef43981093464ac3b6b57ebe9b4d617b,client-30
ZW070463,Mbizo 11 Clinic,Kwekwe,Midlands Province,d37a0d5c56b3481da8816bc5c0b96703,client-300
ZW070462,Mbizo 1 Clinic,Kwekwe,Midlands Province,293ed17db3074179a8115bfe74c44182,client-301
ZW070461,Amaveni Clinic,Kwekwe,Midlands Province,426a4c5a07b54fad847a85fb91b70ba1,client-302
ZW070459,Redcliff Clinic,Kwekwe,Midlands Province,3d37bdb42357459dbabe1ff75f0d5f0a,client-303
ZW070454,Torwood Polyclinic,Kwekwe,Midlands Province,234b3787be0c48cead01020cded07c84,client-304
ZW070453,Mlezu Clinic,Kwekwe,Midlands Province,bf0971a5d37e4863bb181b787f893715,client-305
ZW070453,Mlezu Clinic,Kwekwe,Midlands Province,176ecf0dfb8d4af5868863a2f208e03d,client-306
ZW070452,Rio Tinto Clinic,Kwekwe,Midlands Province,4ef25edc2f684fe48e461b81aebd4fd0,client-307
ZW070451,Globe and Phoenix Clinic,Kwekwe,Midlands Province,8e66ee2f82ee4d769c9d4bbc38250837,client-308
ZW070434,Simana Clinic,Kwekwe,Midlands Province,990cf8afabb243b1b371237333e64e15,client-309
ZW080735,Nhema Clinic,Zaka,Masvingo,58f492ec6c034d868bf39efcaa754ec9,client-31
ZW070433,Silobela Clinic,Kwekwe,Midlands Province,e3e19abea8514eb39ea26d847606de82,client-310
ZW070432,Sidakeni Clinic,Kwekwe,Midlands Province,7623d1777d314ff99bc5dfd729148f48,client-311
ZW070431,Senkwazi Clinic,Kwekwe,Midlands Province,73d0396422f7407299d8de79a388e691,client-312
ZW070430,Samambwa Clinic,Kwekwe,Midlands Province,f92950bd048a4306be0cbb865439d679,client-313
ZW070429,Ntabeni Clinic,Kwekwe,Midlands Province,bf8e9809550649d8b6f355fb10441988,client-314
ZW070428,Malisa Zhombe Clinic,Kwekwe,Midlands Province,b4b8c722e38f4c2daf93c11c1474095b,client-315
ZW070427,Malisa Joshepha Clinic,Kwekwe,Midlands Province,0af86399b541416d96a72ec90ce3f4aa,client-316
ZW070426,Exchange Clinic,Kwekwe,Midlands Province,b93be029b4f04cf2a90385ae5ceed6ed,client-317
ZW070425,Donjuan Clinic,Kwekwe,Midlands Province,ee1c5535bece463ba7f573440169e65d,client-318
ZW07040C,Zhombe Mission Hospital,Kwekwe,Midlands Province,1f190cfb3f6b400082b81f2030b2c09c,client-319
ZW080734,Ndanga Clinic,Zaka,Masvingo,a33f5a50d87549bb8173e2b29dac5a25,client-32
ZW07040B,Silobela District  Hospital,Kwekwe,Midlands Province,90fd12dbf83a49ba84977e70ff9e2e77,client-320
ZW07040A,Kwekwe General Hospital,Kwekwe,Midlands Province,7326f0009c4146029a3696d8f55d5da8,client-321
ZW070409,Mayoka Clinic,Kwekwe,Midlands Province,ebad9bc5fa2546d7bc33a30602e39dd7,client-322
ZW070405,Nyoni Rural Health Centre,Kwekwe,Midlands Province,0c64bc9add934b12986c2eee101e9b92,client-323
ZW070404,Msilahobe Rural Health Centre,Kwekwe,Midlands Province,a703c06161914d47a7725eb02eef34cb,client-324
ZW070403,Mazebe Rural Health Centre,Kwekwe,Midlands Province,01fc5b77ec57426a8efe38774df1683f,client-325
ZW070402,Donza Rural Health Centre,Kwekwe,Midlands Province,9cc21a43cfcc4bb48a73b8595c1a6bb1,client-326
ZW070401,Dendera Rural Health Centre,Kwekwe,Midlands Province,192032e59fc7452da3054a09ffcdc5ad,client-327
ZW070392,St Patrick's Clinic,Gweru,Midlands Province,4043514affc149d0a2a00a232d1ff360,client-328
ZW070391,Lower Gweru Clinic,Gweru,Midlands Province,471b703e15af4dc2a45f249d018d4d61,client-329
ZW080733,Mushaya Clinic,Zaka,Masvingo,05aa4beeeb644613abacf9521d7f1678,client-33
ZW070385,Gweru NRZ Clinic,G,Midlands,c51c3b2de4eb43acb62f15e41a8cd519,client-330
ZW070385,Gweru NRZ Clinic,G,Midlands,b149edac24b64db88810c1987797a3bf,client-331
ZW070381,Dabuka Clinic,G,Midlands,19ee1d6e1f76448cb4e01aa88387b393,client-332
ZW070368,Totonga Clinic,G,Midlands,a56a4c06cf4146f6a0b6436fb675e2ea,client-333
ZW070367,Senga Clinic,G,Midlands,b819409e6cc34d1a86ccb14a669afb43,client-334
ZW070366,Ivene Clinic,G,Midlands,2a05e94ba4cc4a52a2ba47d1ca6493fd,client-335
ZW070364,Mutapa Clinic,G,Midlands,7c6565928cad4e62b3bb774d2d8f8c31,client-336
ZW070363,Mkoba Polyclinic,G,Midlands,0c7f55df1e01431b8f216e8805a16a0a,client-337
ZW070362,Mkoba 1 Clinic,G,Midlands,dc49647f797c419885269add771e9e70,client-338
ZW070347,Nyama Clinic,Gweru,Midlands Province,086714b66a1c43ac953992c776d55dd4,client-339
ZW080732,Jichidza Clinic,Zaka,Masvingo,37083fefa456451a9cfd16e7e70eca1a,client-34
ZW070346,Vungu Clinic,Gweru,Midlands Province,6affb71ad425430a98685377d6f9cb3f,client-340
ZW070345,Somabhula Clinic,Gweru,Midlands Province,732885a07c514d97882bb189c69e7dba,client-341
ZW070328,Makepesi Clinic,Gweru,Midlands Province,31c0c684a561489abb561f6c71b499f3,client-342
ZW070327,Madikani Clinic,Gweru,Midlands Province,36fd62b5bb6040828e46cc0e9725da0c,client-343
ZW070326,Maboleni Clinic,Gweru,Midlands Province,ec6cc81f6ee3456ca69b30df738b0206,client-344
ZW070325,Chiwundura Clinic,Gweru,Midlands Province,924e603a74404ab8bc1297e233c0f6b7,client-345
ZW070316,Gweru ZRP Camp Clinic,Gweru,Midlands Province,e45883c170ec4fbf8a986164eefb3032,client-346
ZW070313,Connemara Prison Clinic,Gweru,Midlands Province,9fbfe6f4129f4dea9a196aac7966d8a6,client-347
ZW07030C,Chikwingwizha Mission Hospital,Gweru,Midlands Province,585b95929e6644eeb93a4c1c6ed52874,client-348
ZW07030A,Gweru Provincial Hospital,Gweru,Midlands Province,02e0b78474604c05906498126f78dea4,client-349
ZW080730,Fuve Clinic,Zaka,Masvingo,78223be0dd614e3d9f479c4a8c006832,client-35
ZW070306,Ntabamhlope Rural Health Centre,Gweru,Midlands Province,b521a8d84a3248d2be1e81d60252e4c8,client-350
ZW070304,Masvori Rural Health Centre,Gweru,Midlands Province,a4eeb850795a4a7892036adaa022ae45,client-351
ZW070303,Mangwandi Rural Health Centre,Gweru,Midlands Province,2a370830b2d84df39511dd882ecbe756,client-352
ZW070302,Kabanga Rural Health Centre,Gweru,Midlands Province,c5cdf2d26c96445e82c7bb0099aa948f,client-353
ZW070301,Gunde Rural Health Centre,Gweru,Midlands Province,4f165874af72463ea1db4c4b06ce93cd,client-354
ZW070298,Rubatsiro Clinic,Gokwe North,Midlands Province,2af4ab32675d436db1fae85ef5b4fd43,client-355
ZW070296,Sessami Clinic,Gokwe South,Midlands Province,6b4bae9249b84230a6d8bfec7dcd6427,client-356
ZW070295,Nenyunga Clinic,Gokwe North,Midlands Province,e2d0a0a41f3b4d83a8a93b4d7ff38a41,client-357
ZW070294,Mtanke Clinic,Gokwe South,Midlands Province,92a01ae7764c49d4a3318658de7728a0,client-358
ZW070293,Manyoni Clinic,Gokwe South,Midlands Province,d4a7de87996949e4a522fd73883d7382,client-359
ZW080729,Chiredzana Clinic,Zaka,Masvingo,ec01f7f2716c4f4698b3b1c389cc954e,client-36
ZW070292,Goredema Clinic,Gokwe North,Midlands Province,36031ac824664683bb9c13bbd10e46f7,client-360
ZW070291,Denda Clinic,Gokwe North,Midlands Province,acbdcbfabd444a70a7f979c3240b82c4,client-361
ZW070241,Mkoka Clinic,Gokwe South,Midlands Province,23174fac3e6d4048ad3c2afcabbf5c1d,client-362
ZW070240,Zhomba Clinic,Gokwe North,Midlands Province,da0b1258f7ed458e97ed29a4794d2ce4,client-363
ZW070239,Tongwe Clinic,Gokwe South,Midlands Province,b9bfef7a36794f8d854df8d8abe99c76,client-364
ZW070238,Sai Clinic,Gokwe South,Midlands Province,6a7c600584344cbb9a2d74487bf9460c,client-365
ZW070237,Nyamhunga Clinic,Gokwe South,Midlands Province,3b8b616bd57644ddb1b7b45422fe97d3,client-366
ZW070236,Musita Clinic,Gokwe South,Midlands Province,aace2e270b314238b1a5eb6298582cde,client-367
ZW070235,Msala Clinic,Gokwe South,Midlands Province,df17cab04add4c2c85247f86d2351f5d,client-368
ZW070234,Masuka Clinic,Gokwe South,Midlands Province,a7cbd62a7c9649f191189d45a9cb3c48,client-369
ZW080727,Chinyabako Clinic,Zaka,Masvingo,c2e85755202742e697ad87da3e43b436,client-37
ZW070233,Manoti Clinic,Gokwe South,Midlands Province,049ba080764b4ab592631b0b67a683bd,client-370
ZW070232,Mangidi Clinic,Gokwe South,Midlands Province,a1ad8734bdba44cfbc85cd45a89736e5,client-371
ZW070231,Kuwirirana Clinic,Gokwe North,Midlands Province,516a22b272e3418a872428dbec6a3717,client-372
ZW070230,Krima Clinic,Gokwe South,Midlands Province,120f3528a8cb4c0eb294136491823d91,client-373
ZW070229,Kahobo Clinic,Gokwe North,Midlands Province,7f54ac3b68264fbba3993b7e2ea652b4,client-374
ZW070228,Jiri/ndoza Clinic,Gokwe South,Midlands Province,b8cf8ff4bfac4f8fb781851f29a476a5,client-375
ZW070227,Gumunyu Clinic,Gokwe North,Midlands Province,209ff33bc5a1457987f6c324ce826136,client-376
ZW070226,Gawa Clinic,Gokwe South,Midlands Province,035b4e47063a452b83021058170cb1fc,client-377
ZW070225,Chemahororo Clinic,Gokwe South,Midlands Province,fab204097c444990b361daafa2c19ff9,client-378
ZW070224,Population Services Zimbabwe,Gokwe South,Midlands Province,4dffe51f53284770abed7b973a996d0f,client-379
ZW080726,Bvukururu Clinic,Zaka,Masvingo,6bb67788e1cd47f5801be84cc6b9612b,client-38
ZW070220,Vumba Clinic,Gokwe North,Midlands Province,46e1b2dcc68046d2a7d0f2c78f0eaa54,client-380
ZW070219,Jahana Clinic,Gokwe South,Midlands Province,35b2078d5c5b49a7906acf4498713f96,client-381
ZW070217,Mateme SDA Clinic,Gokwe South,Midlands Province,356029b94a4b4c92b5afba94338333ac,client-382
ZW070216,Chitave Clinic,Gokwe South,Midlands Province,40cc58b12ffe427ebc518cea9fc05b66,client-383
ZW070215,ZRP Camp Clinic,Gokwe South,Midlands Province,24912e0932ab49d8a755f14727a2e83a,client-384
ZW070213,Cheziya Clinic,Gokwe South,Midlands Province,2be1881708964fb69199e81edd443b68,client-385
ZW070212,Zhamba Clinic,Gokwe South,Midlands Province,a5d5e341f852442f86fd6da29b4a569f,client-386
ZW070211,Svisvi Clinic,Gokwe South,Midlands Province,2fdadaf03e12490cbc36bdfb3088fa43,client-387
ZW070210,Tsungai Rural Health Centre,Gokwe North,Midlands Province,8668b64210464e63805361f390a26f6f,client-388
ZW07020C,Kana Mission Hospital,Gokwe South,Midlands Province,1295b926732b4f9ab95d5f4b87e52aa5,client-389
ZW080725,Bota Clinic,Zaka,Masvingo,de4f7c6f9d2146e5b1940699eb801eb5,client-39
ZW07020B,Chireya Mission Hospital,Gokwe North,Midlands Province,6201ca161249494ba0d507367b2e0e32,client-390
ZW07020A,Gokwe North District Hospital,Gokwe North,Midlands Province,89155d2d56ec4768a10fbffd4e67180c,client-391
ZW070209,Simchembu Rural Health Centre,Gokwe North,Midlands Province,b7feaacdb5df42d695ad117dbee06a3a,client-392
ZW070208,Nyaje Rural Health Centre,Gokwe South,Midlands Province,c88faceb9b90459d9de0a4d61e693451,client-393
ZW070207,Norah Rural Health Centre,Gokwe North,Midlands Province,fe0c59633f00481196412380f1deb30e,client-394
ZW070206,Mateta Rural Health Centre,Gokwe South,Midlands Province,79ccaee2d45f4901a1a92a47a82cb4d3,client-395
ZW070205,Mashame Rural Health Centre,Gokwe North,Midlands Province,97da142e3eb446858901faae3a0d75a0,client-396
ZW070204,Musadzi Rural Health Centre,Gokwe North,Midlands Province,12fdae68b3914e90acd0cda8726962c1,client-397
ZW070203,Madzivazvido Rural Health Centre,Gokwe North,Midlands Province,fb0f64125f8c4d23979146b74f6d74fb,client-398
ZW070202,Kadzidirire Rural Health Centre,Gokwe North,Midlands Province,411efdd0bb7440b89e62a55c300017ee,client-399
ZW090A35,Pumula South Clinic,Emakhandeni,Bulawayo,ed3e1ecb5b5344028f9002d73697e4cf,client-4
ZW08070C,Musiso Mission Hospital,Zaka,Masvingo,65495a773f84449eb75a1aa3956b80a3,client-40
ZW070201,Gwanyika Rural Health Centre,Gokwe South,Midlands Province,2dd1a0086e404cb987b0c00156a80366,client-400
ZW070186,Central Estates Clinic,Chirumhanzu,Midlands Province,bbe27f432b914941aa6da25df3ee81e1,client-401
ZW070151,ZIMASCO Clinic,Chirumhanzu,Midlands Province,5deff5279b564791b57b62eb2951cbbd,client-402
ZW070145,Lalapanzi Clinic,Chirumhanzu,Midlands Province,5c817520b03d4a7c8f75ef56356a7e7f,client-403
ZW070128,Mapiravana Clinic,Chirumhanzu,Midlands Province,03813426169b41bbb02e5893a67c2038,client-404
ZW070127,Siyahokwe Clinic,Chirumhanzu,Midlands Province,c2c253ab894b49309157249f52e2f3a7,client-405
ZW070126,Hama Clinic,Chirumhanzu,Midlands Province,8aad90d4c7f1450d8d75fd95cb56b977,client-406
ZW070125,Chengwena Clinic,Chirumhanzu,Midlands Province,f064b7d91da04e179ef9f67e40d8858e,client-407
ZW07010F,St Theresa Mission Hospital,Chirumhanzu,Midlands Province,dba9d5e67b1440ada65479c492405364,client-408
ZW07010E,Muvonde Mission Hospital,Chirumhanzu,Midlands Province,b45406f804a04eceb9d37680a1ac3e75,client-409
ZW08070A,Ndanga District Hospital,Zaka,Masvingo,60719d01773d41e6852bd5da927d2167,client-41
ZW07010D,Holy Cross Mission Hospital,Chirumhanzu,Midlands Province,a332727249bf439f84cfcceba452a173,client-410
ZW07010C,Driefontein Mission TB Hospital,Chirumhanzu,Midlands Province,29d4d3b42ca34f7a90f6fae6a630ceb3,client-411
ZW07010B,Chilimanzi Rural Hospital,Chirumhanzu,Midlands Province,bc25a89f4fbb452e9dda27c1262abe0a,client-412
ZW07010A,Mvuma District Hospital,Chirumhanzu,Midlands Province,40a0d98195bd4140b9a7cf71197302f5,client-413
ZW070109,Musena Rural Health Centre,Chirumhanzu,Midlands Province,91500c84674e45c4a66a0beef399e37b,client-414
ZW070106,Guramatunhu Clinic,Chirumhanzu,Midlands Province,fda95ee6ba094c12a54a5b86debba767,client-415
ZW070105,Nyikavanhu Clinic,Chirumhanzu,Midlands Province,0d5e498c7eb9471797d11152cd20b38f,client-416
ZW070104,Nyautonge Rural Health Centre,Chirumhanzu,Midlands Province,aadaa8ea024a4d37bb0051d7306939f8,client-417
ZW070103,Lynwood Clinic,Chirumhanzu,Midlands Province,4e13ea044163449fa3ea1217b69131e3,client-418
ZW070102,Denhere Clinic,Chirumhanzu,Midlands Province,df6c9f7fd6b242de8020ad666e869d37,client-419
ZW080705,Zibwowa Rural Health Centre,Zaka,Masvingo,afc035fe14db462da6a6aed3b79f998b,client-42
ZW070101,Chizhou Clinic,Chirumhanzu,Midlands Province,b7dd4a412d794af486c7bceb84ea533e,client-420
ZW060793,Plumtree ZPS Clinic,Mangwe,Matabeleland South,71ce0dd7d8c348bba069f8e3e5521973,client-421
ZW060792,Empandeni Clinic,Mangwe,Matabeleland South,33054790545f456981fdeb1930eb06ce,client-422
ZW060745,Dingumuzi Clinic,Mangwe,Matabeleland South,3d69dd5ea8aa4836a742a2c3b0fde40d,client-423
ZW060733,Sanzukwi Clinic,Mangwe,Matabeleland South,062425a5192045d68cbc3aa6af412b24,client-424
ZW060732,Tshitshi Clinic,Mangwe,Matabeleland South,31c6e43e0999438088c568ab35d4c09c,client-425
ZW060729,Mambale Clinic,Mangwe,Matabeleland South,3c600a9989bc4d79af972c7e7c77d38e,client-426
ZW060727,Madabe Clinic,Mangwe,Matabeleland South,8d4847bc662841f5bde41108e614b329,client-427
ZW06070E,Embakwe Mission Hospital,Mangwe,Matabeleland South,594d42f358864f019d163821961f3229,client-428
ZW06070D,St Annes Mission Hospital (Brunapeg),Mangwe,Matabeleland South,98316077731f4889963b8a2b7824d1a2,client-429
ZW080704,Svuure Rural Health Centre,Zaka,Masvingo,c56c293f6b694ef3b20d6920aa2137f2,client-43
ZW06070D,St Annes Mission Hospital (Brunapeg),Mangwe,Matabeleland South,d3d34d6561c74181b84c1eea5fe1acae,client-430
ZW06070A,Plumtree District Hospital,Mangwe,Matabeleland South,9d1f6b9b408c40ea9913f8666e06913c,client-431
ZW060709,Bango Rural Health Centre,Mangwe,Matabeleland South,c6403dbafd234aa799d08d7a9dac58b9,client-432
ZW060707,Mayobodo Rural Health Centre,Mangwe,Matabeleland South,abfbb9c5dc8e4c2b96fe70c0d299a183,client-433
ZW060705,Marula Clinic,Mangwe,Matabeleland South,2cacd9c94276466da3c036b6948ce099,client-434
ZW060703,Ingwizi Rural Health Centre,Mangwe,Matabeleland South,059d07e04a5946ebb6c7406ecbe35126,client-435
ZW060684,Mzingwane High Clinic,Umzingwane,Matabeleland South,f1835e7cc6de422ab8c55e8548497aec,client-436
ZW060676,How Mine Clinic,Umzingwane,Matabeleland South,b54d8216e80e45e09ed26b5444c372fc,client-437
ZW060633,Mpisini Health Post,Umzingwane,Matabeleland South,3bad2a5091fb43689889f4a8c1f17b43,client-438
ZW060632,Irrisvale Clinic,Umzingwane,Matabeleland South,343df744ee7b4038a45932388f04e40f,client-439
ZW080703,Nemauku Rural Health Centre,Zaka,Masvingo,0984153631ff4e1b800f1cd38a23fb4b,client-44
ZW060631,Ntshamathe Clinic,Umzingwane,Matabeleland South,f4a83154c4e745dc994ea2296913c2a7,client-440
ZW060630,Nswazi Clinic,Umzingwane,Matabeleland South,1781f308c2114223b03c2248dacf34d8,client-441
ZW060629,Nhlangano Clinic,Umzingwane,Matabeleland South,a434880052874dde8ceec67739f51ca1,client-442
ZW060628,Mhlahlandlela Clinic,Umzingwane,Matabeleland South,5b8b6cab70314911b1ec569a401bf38f,client-443
ZW060627,Mawabeni Clinic,Umzingwane,Matabeleland South,be70cd2d0e6840918d58482ab537fa65,client-444
ZW060626,Habane Clinic,Umzingwane,Matabeleland South,c2221a3c25cf4bf3adf043d9163beacc,client-445
ZW060625,Esibomvu Clinc,Umzingwane,Matabeleland South,89e3682ad5ef404ca071cb1774dc1ff8,client-446
ZW06060A,Esigodini District Hospital,Umzingwane,Matabeleland South,824b26a6882c40ada2cdd09a2f7e1396,client-447
ZW060602,Mbizingwe Clinic,Umzingwane,Matabeleland South,b0fbcd10fa924591a315f00a303f4de3,client-448
ZW060601,Kumbudzi Clinic,Umzingwane,Matabeleland South,a2af99b2bfce444f9e35c357ca33603c,client-449
ZW080702,Harava Rural Health Centre,Zaka,Masvingo,119a528a38c546769834153b1950db15,client-45
ZW060594,Cyrene Mission Clinic,Matobo,Matabeleland South,69b98ebd6ff04fef894f3f358d7e5428,client-450
ZW060593,Masiye Camp Health Post,Matobo,Matabeleland South,6e364ef5587e4f3bafcaf12f6e94a08a,client-451
ZW060592,Bazha Clinic,Matobo,Matabeleland South,7b838ef304ae4542b98812e128616426,client-452
ZW060591,Matopo Clinic,Matobo,Matabeleland South,460d04f45cc4489aa88e11214a0a0539,client-453
